etID  | Input | Output {GOLD}
555    | #mˈɑkrum# | #mjˈeɾ# {GOLD: #mˈɑɡɾo#}
556    | #mˈɑlem# | #mˈɑl# {GOLD: #mˈɑl#}
557    | #mˈɑlum# | #mˈɑl# {GOLD: #mˈɑlo#}
558    | #mˈɑn̪ikɑm# | #mˈɑn̪ɡɑ# {GOLD: #mˈɑn̪ɡɑ#}
559    | #mˈɑn̪iɑ# | #mˈɑɲɑ# {GOLD: #mˈɑɲɑ#}
560    | #mˈɑn̪kulɑ# | #mˈɑŋt͡ʃɑ# {GOLD: #mˈɑn̪t͡ʃɑ#}
561    | #mˈɑn̪kum# | #mˈɑŋko# {GOLD: #mˈɑn̪ko#}
562    | #mˈɑn̪sioːn̪ɑːt̪ɑ# | #mˈɑθe̯xn̪ɑd̪ɑ# {GOLD: #mesn̪ˈɑd̪ɑ#}
563    | #mˈɑn̪um# | #mˈɑn̪# {GOLD: #mˈɑn̪o#}
564    | #mˈɑn̪uːs# | #mˈɑn̪s# {GOLD: #mˈɑn̪os#}
565    | #mˈɑppɑ# | #mˈɑpɑ# {GOLD: #mˈɑpɑ#}
566    | #mˈɑrem# | #mˈɑɾ# {GOLD: #mˈɑɾ#}
567    | #mˈɑrmor# | #mˈɑɾmbr# {GOLD: #mˈɑɾmol#}
568    | #mˈɑrt̪is# | #mˈɑɾt̪s# {GOLD: #mˈɑɾt̪es#}
569    | #mˈɑskulum# | #mˈɑt͡ʃo# {GOLD: #mˈɑt͡ʃo#}
570    | #mˈɑwrum# | #mˈoɾ# {GOLD: #moɾo#}
571    | #mˈɑɡikum# | #mjˈeɡo# {GOLD: #mˈeɡo#}
572    | #mˈɑɡis# | #mjˈex# {GOLD: #mˈɑs#}
573    | #mˈɑːrt̪ium# | #mˈɑθo# {GOLD: #mˈɑɾθo#}
574    | #mˈɑːt̪rem# | #mˈɑd̪ɾe# {GOLD: #mˈɑd̪ɾe#}
575    | #mˌed̪iˈɑːliɑ# | #meθˈɑxɑ# {GOLD: #meˈɑxɑ#}
576    | #mˌeiˈɑːre# | #mˈiʝˈɑɾ# {GOLD: #meˈɑɾ#}
577    | #mˌeliˈoːrem# | #mexˈoɾ# {GOLD: #mexˈoɾ#}
578    | #mˌelˈoːn̪em# | #wʝlˈon̪# {GOLD: #melˈon̪#}
579    | #mˌemorˈɑːre# | #wʝmbɾˈɑɾ# {GOLD: #membɾˈɑɾ#}
580    | #mˌemˈoriɑm# | #wʝmˈoɾʝɑ# {GOLD: #memˈoɾjɑ#}
581    | #mˌikst̪ˈiːkium# | #mes̪t̪ˈiθe̯xo# {GOLD: #mest̪ˈiθo#}
582    | #mˌin̪imˈɑːre# | #memˈɑɾ# {GOLD: #meɾmˈɑɾ#}
583    | #mˌin̪ˈuːt̪um# | #men̪ˈud̪o# {GOLD: #men̪ˈud̪o#}
584    | #mˌin̪ˈɑkiɑ# | #min̪ˈɑθe̯ʝɑ# {GOLD: #men̪ˈɑθɑ#}
585    | #mˌiskˈeːre# | #meθˈeɾ# {GOLD: #meθˈeɾ#}
586    | #mˌiːrˈɑkulum# | #miɾjˈel# {GOLD: #milˈɑɡɾo#}
587    | #mˌolliˈɑːre# | #mwelʝˈɑɾ# {GOLD: #moxˈɑɾ#}
588    | #mˌollˈiːre# | #mwelˈiɾ# {GOLD: #muʝˈiɾ#}
589    | #mˌolˈiːn̪um# | #molˈin̪# {GOLD: #molˈin̪o#}
590    | #mˌon̪ˈeːt̪ɑ# | #ɣʷn̪ˈed̪ɑ# {GOLD: #mon̪ˈed̪ɑ#}
591    | #mˌorsikˈɑːre# | #ɣʷɾskˈɑɾ# {GOLD: #moskˈɑɾ#}
592    | #mˌort̪uˈɑliɑm# | #moɾt̪xʷˈɑxɑ# {GOLD: #moɾt̪ˈɑxɑ#}
593    | #mˌowˈeːbile# | #ɣʷˈeble# {GOLD: #mwˈeble#}
594    | #mˌulˈierem# | #moxˈiɾ# {GOLD: #muxˈeɾ#}
595    | #mˌuːt̪ˈɑːre# | #mud̪ˈɑɾ# {GOLD: #mud̪ˈɑɾ#}
596    | #mˌɑioːrˈiːn̪um# | #mɑʝɾˈin̪# {GOLD: #meɾˈin̪o#}
597    | #mˌɑiˈoːrem# | #mɑʝˈoɾ# {GOLD: #mɑʝˈoɾ#}
598    | #mˌɑkulˈɑːt̪ɑ# | #mjelˈɑd̪ɑ# {GOLD: #mɑxˈɑd̪ɑ#}
599    | #mˌɑlˈit̪iɑ# | #mɑlˈiθe̯ʝɑ# {GOLD: #mɑlˈeθɑ#}
600    | #mˌɑn̪kˈipium# | #mjeθˈibe̯xo# {GOLD: #mɑn̪θˈebo#}
601    | #mˌɑn̪siˈoːn̪em# | #mɑθe̯xˈon̪# {GOLD: #mesˈon̪#}
602    | #mˌɑrt̪ˈellum# | #mɑɾt̪çʎo# {GOLD: #mɑɾt̪ˈiʝo#}
603    | #mˌɑrˈiːt̪um# | #mɑɾˈid̪o# {GOLD: #mɑɾˈid̪o#}
604    | #mˌɑst̪ikˈɑːre# | #mɑs̪t̪kˈɑɾ# {GOLD: #mɑskˈɑɾ#}
605    | #mˌɑt̪t̪iˈɑːn̪ɑ# | #mɑθˈɑn̪ɑ# {GOLD: #mɑθˈɑn̪ɑ#}
606    | #mˌɑt̪ˈeolɑ# | #mɑθe̯jɣʷlɑ# {GOLD: #mɑθwˈelɑ#}
607    | #mˌɑt̪ˈeriɑ# | #mɑd̪ˈeɾʝɑ# {GOLD: #mɑd̪ˈeɾɑ#}
608    | #mˌɑwrikˈellum# | #moɾθe̯ʝʎo# {GOLD: #moɾθˈiʝo#}
609    | #mˌɑɡˈist̪rum# | #mɑˈes̪t̪ɾo# {GOLD: #mɑˈest̪ɾo#}
610    | #mˌɑːiest̪ˈɑːt̪em# | #mɑʝs̪t̪ˈɑd̪e# {GOLD: #mɑxest̪ˈɑd̪#}
611    | #mˌɑːksˈillɑm# | #mjexˈeʎɑ# {GOLD: #mexˈiʝɑ#}
612    | #mˌɑːn̪eˈɑːn̪ɑ# | #mɑɲˈɑn̪ɑ# {GOLD: #mɑɲˈɑn̪ɑ#}
613    | #mˌɑːn̪uˈɑriɑm# | #mɑn̪o̯ɣʷˈɑɾʝɑ# {GOLD: #mɑn̪ˈeɾɑ#}
614    | #mˌɑːt̪ˈeriɑm# | #mɑd̪ˈeɾʝɑ# {GOLD: #mɑd̪ˈeɾɑ#}
615    | #mˌɑːt̪ˈuːrum# | #mɑd̪ˈuɾ# {GOLD: #mɑd̪ˈuɾo#}
616    | #n̪ˈebulɑ# | #n̪ʝblɑ# {GOLD: #n̪jˈeblɑ#}
617    | #n̪ˈept̪ɑm# | #n̪ʝt̪ɑ# {GOLD: #n̪jˈet̪ɑ#}
618    | #n̪ˈerwium# | #n̪ˈeɾwxo# {GOLD: #n̪ˈeɾbjo#}
619    | #n̪ˈespirum# | #n̪ʝspɾo# {GOLD: #n̪ˈispeɾo#}
620    | #n̪ˈiwem# | #n̪ˈeβe# {GOLD: #n̪jˈebe#}
621    | #n̪ˈiɡrum# | #n̪jˈeɾ# {GOLD: #n̪ˈeɡɾo#}
622    | #n̪ˈiːd̪um# | #n̪ˈid̪o# {GOLD: #n̪ˈid̪o#}
623    | #n̪ˈokt̪e# | #n̪wˈet͡ʃe# {GOLD: #n̪ˈot͡ʃe#}
624    | #n̪ˈokt̪em# | #n̪wˈet͡ʃe# {GOLD: #n̪ˈot͡ʃe#}
625    | #n̪ˈost̪rum# | #n̪ws̪t̪ɾo# {GOLD: #n̪wˈest̪ɾo#}
626    | #n̪ˈowem# | #n̪wʝe# {GOLD: #n̪wˈebe#}
627    | #n̪ˈoweːn̪um# | #n̪ɣʷˈen̪# {GOLD: #n̪obˈen̪o#}
628    | #n̪ˈowium# | #n̪ɣʷˈiʝo# {GOLD: #n̪ˈobjo#}
629    | #n̪ˈowum# | #n̪ˈu# {GOLD: #n̪wˈebo#}
630    | #n̪ˈoːmin̪e# | #n̪ˈoɲe# {GOLD: #n̪ˈombɾe#}
631    | #n̪ˈumkwɑm# | #n̪ˈuŋkɑ# {GOLD: #n̪ˈun̪kɑ#}
632    | #n̪ˈuːbem# | #n̪ˈube# {GOLD: #n̪ˈube#}
633    | #n̪ˈuːd̪o# | #n̪ˈud̪o# {GOLD: #n̪ˈud̪o#}
634    | #n̪ˈɑːpum# | #n̪ˈɑbo# {GOLD: #n̪ˈɑbo#}
635    | #n̪ˈɑːt̪ɑm# | #n̪ˈɑd̪ɑ# {GOLD: #n̪ˈɑd̪ɑ#}
636    | #n̪ˈɑːwem# | #n̪ˈɑβe# {GOLD: #n̪ˈɑbe#}
637    | #n̪ˌekessit̪ˈɑːt̪em# | #n̪iθe̯ʝst̪ˈɑd̪e# {GOLD: #n̪eθesid̪ˈɑd̪#}
638    | #n̪ˌeɡˈoːt̪ium# | #n̪ʝɡˈuθe̯xo# {GOLD: #n̪eɡˈoθjo#}
639    | #n̪ˌeɡˈɑːre# | #n̪ʝeˈɑɾ# {GOLD: #n̪eɡˈɑɾ#}
640    | #n̪ˌowit̪ˈɑːt̪em# | #n̪ɣʷˈed̪ˈɑd̪e# {GOLD: #n̪obed̪ˈɑd̪#}
641    | #n̪ˌowˈɑkulɑm# | #n̪ojˈelɑ# {GOLD: #n̪ɑbˈɑxɑ#}
642    | #n̪ˌoːmin̪ˈɑːre# | #n̪oɲˈɑɾ# {GOLD: #n̪ombɾˈɑɾ#}
643    | #pˈet̪t̪iɑ# | #pˈeθɑ# {GOLD: #pjˈeθɑ#}
644    | #plˈeːn̪um# | #ʎˈen̪# {GOLD: #ʝˈen̪o#}
645    | #plˈumbum# | #ʎˈuwbo# {GOLD: #plˈomo#}
646    | #plˈuwiɑm# | #ʎɣʷˈiʝɑ# {GOLD: #ʝˈubjɑ#}
647    | #plˈuːmɑm# | #ʎˈumɑ# {GOLD: #plˈumɑ#}
648    | #plˈɑkeɑt̪# | #ʎˈɑθe̯ʝɑ# {GOLD: #plˈeɡɑ#}
649    | #plˈɑkit̪um# | #ʎˈɑθe̯ʝd̪o# {GOLD: #plˈɑθo#}
650    | #plˈɑn̪kt̪um# | #ʎˈɑn̪t̪o# {GOLD: #ʝˈɑn̪t̪o#}
651    | #plˈɑn̪t̪ɑm# | #ʎˈɑn̪t̪ɑ# {GOLD: #ʝˈɑn̪t̪ɑ#}
652    | #plˈɑn̪um# | #ʎˈɑn̪# {GOLD: #ʝˈɑn̪o#}
653    | #plˈɑt̪eɑm# | #ʎˈɑθe̯ʝɑ# {GOLD: #plˈɑθɑ#}
654    | #plˈɑɡiɑm# | #ʎˈɑʝɑ# {GOLD: #plˈɑjɑ#}
655    | #plˈɑɡɑm# | #ʎˈɑɑ# {GOLD: #ʝˈɑɡɑm#}
656    | #plˈɑːn̪um# | #ʎˈɑn̪# {GOLD: #ʝˈɑn̪o#}
657    | #plˌikˈɑːre# | #ʎeɡˈɑɾ# {GOLD: #ʝeɡˈɑɾ#}
658    | #plˌoːrˈɑːre# | #ʎoɾˈɑɾ# {GOLD: #ʝoɾˈɑɾ#}
659    | #plˌɑn̪t̪ˈɑːɡin̪em# | #ʎɑn̪t̪ˈɑɲi# {GOLD: #ʝɑn̪t̪ˈen̪#}
660    | #prˌehˈen̪sus# | #pɾʝeˈess# {GOLD: #pɾˈeso#}
661    | #prˈae̯mium# | #pɾˈajmo# {GOLD: #pɾˈemjo#}
662    | #prˈet̪ium# | #pɾˈiθe̯xo# {GOLD: #pɾˈeθjo#}
663    | #prˈoːmpt̪um# | #pɾˈon̪t̪o# {GOLD: #pɾˈon̪t̪o#}
664    | #prˈɑːt̪um# | #pɾˈɑd̪o# {GOLD: #pɾˈɑd̪o#}
665    | #prˌae̯kˈoːn̪em# | #pɾae̯ɡˈon̪# {GOLD: #pɾeɡˈon̪#}
666    | #prˌehˈen̪sum# | #pɾʝeˈeθo# {GOLD: #pɾˈeso#}
667    | #prˌin̪kˈipium# | #pɾeθˈibe̯xo# {GOLD: #pɾin̪θˈipjo#}
668    | #prˌiːmˈɑːrium# | #pɾimˈɑɾxo# {GOLD: #pɾimˈeɾo#}
669    | #prˌiːmˈɑt̪ikum# | #pɾimˈɑz̪ɡo# {GOLD: #pɾimˈɑθɡo#}
670    | #prˌoːfˈekt̪um# | #pɾuβjˈet͡ʃo# {GOLD: #pɾobˈet͡ʃo#}
671    | #pˈed̪em# | #wçee# {GOLD: #pjˈe#}
672    | #pˈekt̪um# | #pjˈet͡ʃo# {GOLD: #pˈet͡ʃo#}
673    | #pˈellem# | #wçʎe# {GOLD: #pjˈel#}
674    | #pˈen̪sum# | #pˈeθo# {GOLD: #pjˈen̪so#}
675    | #pˈerd̪it̪ɑm# | #wʝɾd̪d̪ɑ# {GOLD: #pjˈeɾd̪ɑ#}
676    | #pˈern̪ɑm# | #wʝɾn̪ɑ# {GOLD: #pjˈeɾn̪ɑ#}
677    | #pˈet̪rin̪eum# | #pˈed̪ɾɲo# {GOLD: #ped̪ɾˈeɲo#}
678    | #pˈet̪rɑm# | #wʝd̪ɾɑ# {GOLD: #pjˈed̪ɾɑ#}
679    | #pˈet̪t̪iɑm# | #pˈeθɑ# {GOLD: #pjˈeθɑ#}
680    | #pˈeːn̪sum# | #pˈeθo# {GOLD: #pˈeso#}
681    | #pˈilulɑ# | #pˈeʎɑ# {GOLD: #pˈeʝɑ#}
682    | #pˈilum# | #pˈel# {GOLD: #pˈelo#}
683    | #pˈin̪kt̪um# | #pˈin̪t̪o# {GOLD: #pˈin̪t̪o#}
684    | #pˈirɑ# | #pˈeɾɑ# {GOLD: #pˈeɾɑ#}
685    | #pˈiskem# | #pˈeθe# {GOLD: #pˈeθ#}
686    | #pˈiɡn̪orɑ# | #pˈeɲɾɑ# {GOLD: #pɾˈen̪d̪ɑ#}
687    | #pˈiɡn̪um# | #pˈeɲo# {GOLD: #pˈeɲo#}
688    | #pˈiːn̪eɑm# | #pˈiɲɑ# {GOLD: #pˈiɲɑ#}
689    | #pˈiːn̪um# | #pˈin̪# {GOLD: #pˈin̪o#}
690    | #pˈod̪ium# | #pˈoθo# {GOLD: #pˈoʝo#}
691    | #pˈoe̯n̪ɑm# | #pˈen̪ɑ# {GOLD: #pˈen̪ɑ#}
692    | #pˈon̪t̪em# | #pˈon̪t̪e# {GOLD: #pwˈen̪t̪e#}
693    | #pˈopulum# | #wblo# {GOLD: #pwˈeblo#}
694    | #pˈorkum# | #xʷɾko# {GOLD: #pwˈeɾko#}
695    | #pˈorrum# | #xʷrɾo# {GOLD: #pwˈero#}
696    | #pˈort̪um# | #xʷɾt̪o# {GOLD: #pwˈeɾt̪o#}
697    | #pˈort̪ɑm# | #xʷɾt̪ɑ# {GOLD: #pwˈeɾt̪ɑ#}
698    | #pˈosit̪um# | #wst̪o# {GOLD: #pwˈest̪o#}
699    | #pˈost̪# | #wθ# {GOLD: #pwˈes#}
700    | #pˈullum# | #pwˈel# {GOLD: #pˈoʝo#}
701    | #pˈulpɑ# | #pwˈipɑ# {GOLD: #pˈulpɑ#}
702    | #pˈun̪kt̪um# | #pˈun̪t̪o# {GOLD: #pˈun̪t̪o#}
703    | #pˈut̪eum# | #pˈuθe̯xo# {GOLD: #pˈoθo#}
704    | #pˈuɡn̪um# | #pˈuɲo# {GOLD: #pˈuɲo#}
705    | #pˈuːlikɑm# | #pˈulɡɑ# {GOLD: #pˈulɡɑ#}
706    | #pˈuːrum# | #pˈuɾ# {GOLD: #pˈuɾo#}
707    | #pˈɑkem# | #pˈɑθe̯ʝe# {GOLD: #pˈɑθ#}
708    | #pˈɑleɑm# | #pˈɑxɑ# {GOLD: #pˈɑxɑ#}
709    | #pˈɑlmɑm# | #pˈomɑ# {GOLD: #pˈɑlmɑ#}
710    | #pˈɑn̪em# | #pˈɑn̪# {GOLD: #pˈɑn̪#}
711    | #pˈɑn̪n̪um# | #pˈɑɲo# {GOLD: #pˈɑɲo#}
712    | #pˈɑn̪t̪ikem# | #pˈɑn̪θe̯ʝe# {GOLD: #pˈɑn̪θɑ#}
713    | #pˈɑrt̪em# | #pˈɑɾt̪e# {GOLD: #pˈɑɾt̪e#}
714    | #pˈɑrt̪um# | #pˈɑɾt̪o# {GOLD: #pˈɑɾt̪o#}
715    | #pˈɑssum# | #pˈɑθo# {GOLD: #pˈɑso#}
716    | #pˈɑt̪rem# | #pˈɑd̪ɾe# {GOLD: #pˈɑd̪ɾe#}
717    | #pˈɑwkum# | #pˈoɡo# {GOLD: #pˈoko#}
718    | #pˈɑwkus# | #pˈoɡs# {GOLD: #pˈokos#}
719    | #pˈɑwperem# | #pˈobɾe# {GOLD: #pˈobɾe#}
720    | #pˈɑːn̪em# | #pˈɑn̪# {GOLD: #pˈɑn̪#}
721    | #pˌae̯n̪it̪ˈen̪t̪iɑm# | #pae̯n̪t̪ˈin̪θɑ# {GOLD: #pen̪it̪ˈen̪θjɑ#}
722    | #pˌed̪ˈukulum# | #pid̪wˈel# {GOLD: #pjˈoxo#}
723    | #pˌed̪ˈuːkum# | #wʝd̪ˈuɡo# {GOLD: #ped̪ˈuɡo#}
724    | #pˌeiˈoːrem# | #pˈiʝˈoɾ# {GOLD: #peˈoɾ#}
725    | #pˌekkˈɑːt̪um# | #wçkˈɑd̪o# {GOLD: #pekˈɑd̪o#}
726    | #pˌekt̪in̪ˈɑːre# | #pit͡ʃn̪ˈɑɾ# {GOLD: #pejn̪ˈɑɾ#}
727    | #pˌekt̪orˈɑːlem# | #pid͡ʒɾˈɑl# {GOLD: #pet̪ɾˈɑl#}
728    | #pˌelliːkˈɑːre# | #peʎɡˈɑɾ# {GOLD: #pelɡˈɑɾ#}
729    | #pˌellˈiːkeɑ# | #peʎˈiθe̯ʝɑ# {GOLD: #peʝˈiθɑ#}
730    | #pˌersˈoːn̪ɑm# | #wʝɾθˈon̪ɑ# {GOLD: #peɾson̪ɑ#}
731    | #pˌerˈikulum# | #piɾjˈel# {GOLD: #pelˈiɡɾo#}
732    | #pˌeːn̪sˈɑːre# | #peθˈɑɾ# {GOLD: #pesˈɑɾ#}
733    | #pˌiet̪ˈɑːt̪em# | #wçˈed̪ˈɑd̪e# {GOLD: #pjed̪ˈɑd̪#}
734    | #pˌiskˈɑːt̪us# | #peskˈɑs̪s# {GOLD: #peskˈɑd̪o#}
735    | #pˌit̪ˈɑkkium# | #pid̪jˈeθo# {GOLD: #ped̪ˈɑθo#}
736    | #pˌiɡmˈen̪t̪um# | #pjemˈen̪t̪o# {GOLD: #pimjˈen̪t̪o#}
737    | #pˌiɡrˈit̪iɑ# | #peɾˈiθe̯ʝɑ# {GOLD: #peɾˈeθɑ#}
738    | #pˌod̪iˈɑːre# | #poθˈɑɾ# {GOLD: #poʝˈɑɾ#}
739    | #pˌollikˈɑːrem# | #pwelɡˈɑɾ# {GOLD: #pulɡˈɑɾ#}
740    | #pˌolˈen̪t̪ɑ# | #xʷlˈen̪t̪ɑ# {GOLD: #puljˈen̪t̪ɑ#}
741    | #pˌort̪ˈɑt̪ikum# | #xʷɾt̪ˈɑz̪ɡo# {GOLD: #poɾt̪ˈɑθɡo#}
742    | #pˌosit̪ˈuːrɑ# | #wst̪ˈuɾɑ# {GOLD: #post̪uɾɑ#}
743    | #pˌot̪ˈen̪t̪e# | #wd̪ˈen̪t̪e# {GOLD: #pud̪jˈen̪t̪e#}
744    | #pˌoːt̪iˈoːn̪em# | #puθe̯xˈon̪# {GOLD: #poθˈon̪#}
745    | #pˌulsˈɑːre# | #pwixˈɑɾ# {GOLD: #puxˈɑɾ#}
746    | #pˌult̪ˈɑrium# | #pwit͡ʃˈɑɾxo# {GOLD: #put͡ʃˈeɾo#}
747    | #pˈulwum# | #pwˈiβo# {GOLD: #pˈolbo#}
748    | #pˌulˈeɡium# | #polˈiʝo# {GOLD: #polˈeo#}
749    | #pˌun̪kt̪iˈɑːre# | #pun̪θˈɑɾ# {GOLD: #pun̪θˈɑɾ#}
750    | #pˌɑlpˈɑːre# | #popˈɑɾ# {GOLD: #popˈɑɾ#}
751    | #pˌɑlˈumbɑm# | #pɑlˈuwbɑ# {GOLD: #pɑlˈomɑ#}
752    | #pˌɑn̪ifikˈɑːre# | #pɑn̪wɡˈɑɾ# {GOLD: #ɑpɑn̪iɡwˈɑɾ#}
753    | #pˌɑriet̪ˈiːn̪ɑs# | #pɑɾʝd̪ˈin̪ɑs# {GOLD: #pɑɾd̪ˈin̪ɑs#}
754    | #pˌɑrɑd̪ˈiːsum# | #pɑɾɑiθo# {GOLD: #pɑɾɑˈiso#}
755    | #pˌɑrˈiet̪em# | #pɑɾʝˈed̪e# {GOLD: #pɑɾˈed̪#}
756    | #pˌɑrˈɑbolɑ# | #pɑɾˈɑblɑ# {GOLD: #pɑlˈɑbɾɑ#}
757    | #pˌɑst̪ˈoːrem# | #pɑs̪t̪ˈoɾ# {GOLD: #pɑst̪ˈoɾ#}
758    | #pˌɑt̪ˈellɑ# | #pɑs̪ʝʎɑ# {GOLD: #pɑd̪ˈiʝɑ#}
759    | #pˌɑwsˈɑːre# | #poθˈɑɾ# {GOLD: #posˈɑɾ#}
760    | #pˌɑːn̪ˈikulɑ# | #pɑn̪jˈelɑ# {GOLD: #pɑn̪ˈot͡ʃɑ#}
761    | #pˌɑːn̪ˈɑːriɑm# | #pɑn̪ˈɑɾʝɑ# {GOLD: #pɑn̪ˈeɾɑ#}
762    | #rhˈombum# | #rˈowbo# {GOLD: #rˈomo#}
763    | #rˈemum# | #rʝmo# {GOLD: #rˈemo#}
764    | #rˈet̪in̪ɑm# | #rʝn̪d̪ɑ# {GOLD: #rjˈen̪d̪ɑ#}
765    | #rˈeɡn̪um# | #rˈeɲo# {GOLD: #rˈejn̪o#}
766    | #rˈeɡulɑ# | #rˈexɑ# {GOLD: #rˈexɑ#}
767    | #rˈeːmum# | #rˈemo# {GOLD: #rˈemo#}
768    | #rˈeːt̪e# | #rˈed̪e# {GOLD: #rˈed̪#}
769    | #rˈeːɡem# | #rˈeθe# {GOLD: #rˈej#}
770    | #rˈeːɡulɑm# | #rˈexɑ# {GOLD: #rˈeɡlɑ#}
771    | #rˈiɡid̪um# | #rˈeed̪o# {GOLD: #rˈeo#}
772    | #rˈiːpɑm# | #rˈibɑ# {GOLD: #rˈibɑ#}
773    | #rˈiːwum# | #rˈiβo# {GOLD: #rˈio#}
774    | #rˈosɑm# | #rwθɑ# {GOLD: #rˈosɑ#}
775    | #rˈot̪ulum# | #rɣʷld̪o# {GOLD: #rˈoʝo#}
776    | #rˈot̪ɑm# | #rwd̪ɑ# {GOLD: #rwˈed̪ɑ#}
777    | #rˈoːbore# | #rˈobɾe# {GOLD: #rˈoble#}
778    | #rˈoːst̪rum# | #rˈos̪t̪ɾo# {GOLD: #rˈost̪ɾo#}
779    | #rˈubeum# | #rˈuwxo# {GOLD: #rˈubjo#}
780    | #rˈupt̪um# | #rˈot̪o# {GOLD: #rˈot̪o#}
781    | #rˈusseum# | #rˈusxo# {GOLD: #rˈoxo#}
782    | #rˈussum# | #rˈoθo# {GOLD: #rˈoxo#}
783    | #rˈɑbiɑ# | #rˈɑwʝɑ# {GOLD: #rˈɑbjɑ#}
784    | #rˈɑd̪ikem# | #rˈiθe̯ʝe# {GOLD: #rɑˈiθ#}
785    | #rˈɑd̪ium# | #rˈɑθo# {GOLD: #rˈɑʝo#}
786    | #rˈɑn̪kid̪um# | #rjˈezd̪o# {GOLD: #rˈɑn̪θjo#}
787    | #rˈɑpid̪um# | #rˈɑwd̪o# {GOLD: #rˈɑwd̪o#}
788    | #rˈɑpʰɑn̪um# | #rˈɑbʰn̪o# {GOLD: #rˈɑbɑn̪o#}
789    | #rˈɑːrum# | #rˈɑɾ# {GOLD: #rˈɑlo#}
790    | #rˈɑːsum# | #rˈɑθo# {GOLD: #rˈɑso#}
791    | #rˌekit̪ˈɑːre# | #riθe̯ʝd̪ˈɑɾ# {GOLD: #reθˈɑɾ#}
792    | #rˌespˈoːn̪sum# | #rʝspˈoθo# {GOLD: #respˈon̪so#}
793    | #rˌeːkˌuperˈɑːre# | #reɡobɾˈɑɾ# {GOLD: #rekobɾˈɑɾ#}
794    | #rˌeːn̪iˈoːn̪em# | #reɲˈon̪# {GOLD: #riɲˈon̪#}
795    | #rˌeːɡˈiːn̪ɑm# | #reθˈin̪ɑ# {GOLD: #rˈejn̪ɑ#}
796    | #rˌeːɡˈɑːlem# | #reˈɑl# {GOLD: #reˈɑl#}
797    | #rˌin̪ɡˈiːre# | #reθˈiɾ# {GOLD: #reɲˈiɾ#}
798    | #rˌisˈon̪eum# | #reθˈoɲo# {GOLD: #riswˈeɲo#}
799    | #rˌiːpˈɑːriɑm# | #ribˈɑɾʝɑ# {GOLD: #ribˈeɾɑ#}
800    | #rˌot̪ulˈɑːre# | #rɣʷld̪ˈɑɾ# {GOLD: #ɑroxˈɑɾ#}
801    | #rˌot̪ˈellɑm# | #rwd̪ʝʎɑ# {GOLD: #rod̪ˈiʝɑ#}
802    | #rˌoːbˈiːɡin̪e# | #robˈeɲi# {GOLD: #robˈin̪#}
803    | #rˌoːsmɑrˈiːn̪um# | #rozmɑɾˈin̪# {GOLD: #romˈeɾo#}
804    | #rˌupt̪ˈuːrɑm# | #rot̪ˈuɾɑ# {GOLD: #rot̪ˈuɾɑ#}
805    | #rˌuɡˈiːt̪um# | #rɣʷˈid̪o# {GOLD: #rwˈid̪o#}
806    | #rˌɑd̪ˈeːre# | #rɑˈeɾ# {GOLD: #rɑˈeɾ#}
807    | #rˌɑkˈeːmum# | #rɑθe̯ʝˈemo# {GOLD: #rɑθˈimo#}
808    | #rˌɑssikˈɑːre# | #rɑskˈɑɾ# {GOLD: #rɑskˈɑɾ#}
809    | #rˌɑt̪iˈoːn̪em# | #rɑθe̯xˈon̪# {GOLD: #rɑθˈon̪#}
810    | #rˌɑːst̪ˈellum# | #rɑs̪t̪çʎo# {GOLD: #rɑst̪ɾˈiʝo#}
811    | #sˈeːmit̪ɑ# | #θˈewt̪ɑ# {GOLD: #sˈen̪d̪ɑ#}
812    | #sˌiɡn̪ˈɑːle# | #θeɲˈɑl# {GOLD: #seɲˈɑl#}
813    | #sˌiɡˈillum# | #esçˈeʎo# {GOLD: #sˈeʝo#}
814    | #skˌiˈen̪t̪iɑm# | #θˈin̪θɑ# {GOLD: #θjˈen̪θjɑ#}
815    | #skrˌiːpt̪ˈoːrem# | #eskɾit̪ˈoɾ# {GOLD: #eskɾit̪ˈoɾ#}
816    | #skˈopulum# | #eskwblo# {GOLD: #eskˈoʝo#}
817    | #skˈoːpɑm# | #eskˈobɑ# {GOLD: #eskˈobɑ#}
818    | #skˈuːt̪um# | #eskˈud̪o# {GOLD: #eskˈud̪o#}
819    | #skˈɑlɑm# | #eskˈɑlɑ# {GOLD: #eskˈɑlɑ#}
820    | #skˈɑmn̪um# | #eskˈɑɲo# {GOLD: #eskˈɑɲo#}
821    | #skˌin̪t̪ˈillɑ# | #θin̪t̪ˈeʎɑ# {GOLD: #θen̪t̪ˈeʝɑ#}
822    | #skˌut̪ˈellɑ# | #eskos̪ʝʎɑ# {GOLD: #eskud̪ˈiʝɑ#}
823    | #skʰˈolɑm# | #eskʰxʷlɑ# {GOLD: #eskwˈelɑ#}
824    | #spˈekiem# | #espˈiθe̯ʝe# {GOLD: #espˈeθje#}
825    | #spˈekulum# | #espjˈel# {GOLD: #espˈexo#}
826    | #spˈissum# | #espˈeθo# {GOLD: #espˈeso#}
827    | #spˈiːn̪ɑm# | #espˈin̪ɑ# {GOLD: #espˈin̪ɑ#}
828    | #spˈon̪ɡiɑ# | #espwˈiθɑ# {GOLD: #espˈon̪xɑ#}
829    | #spˈoːn̪sum# | #espˈoθo# {GOLD: #espˈoso#}
